geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment,geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3,latitude,longitude,geom
TAN-004940,2021,EM.2022,3,3,6,134,116,250,TAN-004940,EM.2022,KABAGARA,,TZA,Kagera,Bukoba,Kanyangereko,-1.430426717,31.7640512,0101000020E6100000357804DC98C33F40326F0D2007E3F6BF
TAN-004943,2021,EM.88,4,3,7,225,214,439,TAN-004943,EM.88,NTOMA,,TZA,Kagera,Bukoba,Kanyangereko,-1.446228708,31.7808584,0101000020E610000090CE0A56E6C73F406257B6B6C023F7BF
TAN-004946,2021,EM.2024,2,3,5,94,90,184,TAN-004946,EM.2024,NYAKABANGA,,TZA,Kagera,Bukoba,Kanyangereko,-1.42255684,31.76296791,0101000020E6100000F4586DDD51C33F40860408F6CAC2F6BF
TAN-004949,2021,EM.150,4,2,6,286,242,528,TAN-004949,EM.150,NYAKATAARE,,TZA,Kagera,Bukoba,Kanyangereko,-1.471071576,31.78943728,0101000020E6100000DCD7C38F18CA3F4040EC4F598289F7BF
TAN-004952,2021,EM.1785,3,4,7,168,158,326,TAN-004952,EM.1785,NYARUBALE,,TZA,Kagera,Bukoba,Kanyangereko,-1.432933972,31.78411894,0101000020E61000006479D304BCC83F40FD13312C4CEDF6BF
TAN-004955,2021,EM.7062,3,15,18,267,247,514,TAN-004955,EM.7062,IBARAIZIBU,,TZA,Kagera,Bukoba,Karabagaine,-1.375159598,31.7618603,0101000020E6100000E99ED04609C33F40510CC359A700F6BF
TAN-004958,2021,EM.383,4,11,15,346,311,657,TAN-004958,EM.383,ITAHWA,,TZA,Kagera,Bukoba,Karabagaine,-1.368248587,31.76088424,0101000020E610000081D73E4FC9C23F4050695FA158E4F5BF
TAN-004961,2021,EM.77,3,10,13,306,268,574,TAN-004961,EM.77,KABALE,,TZA,Kagera,Bukoba,Karabagaine,-1.336388908,31.75572381,0101000020E61000002EC2981D77C13F40F08DE955D961F5BF
TAN-004964,2021,EM.4116,9,1,10,191,218,409,TAN-004964,EM.4116,KANGABUSHARO,,TZA,Kagera,Bukoba,Karabagaine,-1.365593602,31.7345173,0101000020E6100000A2D8655309BC3F402D7843AD78D9F5BF
TAN-004967,2021,EM.4117,6,5,11,312,290,602,TAN-004967,EM.4117,KITWE,,TZA,Kagera,Bukoba,Karabagaine,-1.327873891,31.73108573,0101000020E61000001BEC346F28BB3F4093EA70B1F83EF5BF
TAN-004970,2021,EM.8082,4,8,12,177,181,358,TAN-004970,EM.8082,RWAKAGONGO,,TZA,Kagera,Bukoba,Katoma,-1.315998673,31.75079113,0101000020E6100000157AF5D833C03F4093D4E19F540EF5BF
TAN-004973,2021,EM.436,3,1,4,214,201,415,TAN-004973,EM.436,BUTAINAMWA,,TZA,Kagera,Bukoba,Kasharu,-1.34704256,31.65131733,0101000020E610000005AB87BBBCA63F406752D87F7C8DF5BF
TAN-004976,2021,EM.6027,6,3,9,399,344,743,TAN-004976,EM.6027,KABAJUGA,,TZA,Kagera,Bukoba,Kasharu,-1.356851681,31.6274252,0101000020E6100000AFAF1AF09EA03F4097AEB61BAAB5F5BF
TAN-004979,2021,EM.826,5,1,6,237,202,439,TAN-004979,EM.826,KAGONGO,,TZA,Kagera,Bukoba,Kasharu,-1.358854394,31.65018747,0101000020E610000042EB9FAF72A63F402918E41ADEBDF5BF
TAN-004982,2021,EM.4747,4,2,6,190,203,393,TAN-004982,EM.4747,KASHARU,,TZA,Kagera,Bukoba,Kasharu,-1.336653545,31.64116806,0101000020E610000094F0089723A43F402DB8DDD3EE62F5BF
TAN-004983,2021,EM.1780,3,3,6,175,172,347,TAN-004983,EM.1780,KANSENENE,,TZA,Kagera,Bukoba,Katerero,-1.468877,31.697512,0101000020E61000004B917C2590B23F40A48B4D2B8580F7BF
TAN-004986,2021,EM.10937,9,1,10,278,250,528,TAN-004986,EM.10937,MPUMULO,,TZA,Kagera,Bukoba,Katerero,-1.468877,31.697512,0101000020E61000004B917C2590B23F40A48B4D2B8580F7BF
TAN-004989,2021,EM.1781,4,7,11,184,187,371,TAN-004989,EM.1781,KARWOSHE,,TZA,Kagera,Bukoba,Katoma,-1.255910797,31.76752675,0101000020E61000001F0E12A27CC43F40C7EE7CEB3518F4BF
TAN-004992,2021,EM.7700,4,9,13,223,222,445,TAN-004992,EM.7700,KILAINI,,TZA,Kagera,Bukoba,Katoma,-1.303084309,31.75497644,0101000020E6100000EE0CCF2246C13F40445FB1EE6ED9F4BF
TAN-004998,2021,EM.4745,1,4,5,293,259,552,TAN-004998,EM.4745,ISHEMBULILO,,TZA,Kagera,Bukoba,Katoro,-1.385007,31.498507,0101000020E6100000BBD39D279E7F3F4079B29B19FD28F6BF
TAN-005001,2021,EM.11706,3,3,6,115,166,281,TAN-005001,EM.11706,MAPINDUZI,,TZA,Kagera,Bukoba,Katoro,-1.385007,31.498507,0101000020E6100000BBD39D279E7F3F4079B29B19FD28F6BF
TAN-005004,2021,EM.828,6,2,8,388,391,779,TAN-005004,EM.828,MUSIRA,,TZA,Kagera,Bukoba,Katoro,-1.385007,31.498507,0101000020E6100000BBD39D279E7F3F4079B29B19FD28F6BF
TAN-005005,2021,EM.212,2,5,7,196,195,391,TAN-005005,EM.212,NGARAMA,,TZA,Kagera,Bukoba,Katoro,-1.385007,31.498507,0101000020E6100000BBD39D279E7F3F4079B29B19FD28F6BF
TAN-005008,2021,EM.7702,3,1,4,251,276,527,TAN-005008,EM.7702,RUHOKO,,TZA,Kagera,Bukoba,Katoro,-1.385007,31.498507,0101000020E6100000BBD39D279E7F3F4079B29B19FD28F6BF
TAN-005011,2021,EM.238,5,2,7,133,146,279,TAN-005011,EM.238,KAAZI,,TZA,Kagera,Bukoba,Kemondo,-1.478736,31.740501,0101000020E6100000C1A7397991BD3F408AAF7614E7A8F7BF
TAN-005014,2021,EM.78,6,4,10,425,383,808,TAN-005014,EM.78,KANAZI,,TZA,Kagera,Bukoba,Kemondo,-1.478736,31.740501,0101000020E6100000C1A7397991BD3F408AAF7614E7A8F7BF
TAN-005017,2021,EM.1783,3,5,8,289,272,561,TAN-005017,EM.1783,KATERERO,,TZA,Kagera,Bukoba,Kemondo,-1.478736,31.740501,0101000020E6100000C1A7397991BD3F408AAF7614E7A8F7BF
TAN-005020,2021,EM.4750,7,16,23,811,777,1588,TAN-005020,EM.4750,KEMONDO,,TZA,Kagera,Bukoba,Kemondo,-1.478736,31.740501,0101000020E6100000C1A7397991BD3F408AAF7614E7A8F7BF
TAN-005023,2021,EM.211,3,4,7,128,114,242,TAN-005023,EM.211,KIGABIRO,,TZA,Kagera,Bukoba,Kemondo,-1.478736,31.740501,0101000020E6100000C1A7397991BD3F408AAF7614E7A8F7BF
TAN-005026,2021,EM.9602,6,15,21,477,453,930,TAN-005026,EM.9602,MUBEMBE,,TZA,Kagera,Bukoba,Kemondo,-1.478736,31.740501,0101000020E6100000C1A7397991BD3F408AAF7614E7A8F7BF
TAN-005029,2021,EM.9471,6,0,6,120,174,294,TAN-005029,EM.9471,AMANI,,TZA,Kagera,Bukoba,Kibirizi,-1.623383,31.397434,0101000020E61000008751103CBE653F402E1EDE7360F9F9BF
TAN-005032,2021,EM.4746,4,1,5,267,243,510,TAN-005032,EM.4746,KAMULI,,TZA,Kagera,Bukoba,Kibirizi,-1.623383,31.397434,0101000020E61000008751103CBE653F402E1EDE7360F9F9BF
TAN-005035,2021,EM.8903,5,3,8,280,365,645,TAN-005035,EM.8903,KIBIRIZI,,TZA,Kagera,Bukoba,Kibirizi,-1.623383,31.397434,0101000020E61000008751103CBE653F402E1EDE7360F9F9BF
TAN-005041,2021,EM.4817,12,12,24,947,864,1811,TAN-005041,EM.4817,KIBIRIZI,,TZA,Kagera,Bukoba,Kibirizi,-1.623383,31.397434,0101000020E61000008751103CBE653F402E1EDE7360F9F9BF
TAN-005047,2021,EM.3285,5,0,5,246,245,491,TAN-005047,EM.3285,OMUBWEYA,,TZA,Kagera,Bukoba,Kibirizi,-1.623383,31.397434,0101000020E61000008751103CBE653F402E1EDE7360F9F9BF
TAN-005050,2021,EM.4742,6,0,6,336,333,669,TAN-005050,EM.4742,BUTAKYA,,TZA,Kagera,Bukoba,Kikomero,-1.662316357,31.51436618,0101000020E6100000B9448180AD833F40D8BB4E09D998FABF
TAN-005053,2021,EM.4751,7,1,8,302,297,599,TAN-005053,EM.4751,KIKOMELO,,TZA,Kagera,Bukoba,Kikomero,-1.632335179,31.52709651,0101000020E6100000264900CCEF863F4018A51E7E0B1EFABF
TAN-005056,2021,EM.4756,2,3,5,217,176,393,TAN-005056,EM.4756,NYAKABULALA,,TZA,Kagera,Bukoba,Kikomero,-1.603117325,31.54546966,0101000020E610000005A94EE6A38B3F40826A285A5EA6F9BF
TAN-005059,2021,EM.484,1,3,4,182,184,366,TAN-005059,EM.484,BUMAI,,TZA,Kagera,Bukoba,Rubafu,-1.096562134,31.8364865,0101000020E6100000A60BB1FA23D63F40D4FD78BC848BF1BF
TAN-005062,2021,EM.1779,3,2,5,210,204,414,TAN-005062,EM.1779,ILUHYA,,TZA,Kagera,Bukoba,Kishanje,-1.115181571,31.84645442,0101000020E61000006474A33CB1D83F401CC088A1C8D7F1BF
TAN-005065,2021,EM.2546,3,2,5,191,199,390,TAN-005065,EM.2546,KAALILO,,TZA,Kagera,Bukoba,Kishanje,-1.115972833,31.83448393,0101000020E6100000376324BDA0D53F40FD594F5406DBF1BF
TAN-005068,2021,EM.1212,8,1,9,256,297,553,TAN-005068,EM.1212,KYEMBALE,,TZA,Kagera,Bukoba,Kishanje,-1.105374,31.818718,0101000020E610000083A5BA8097D13F404B94BDA59CAFF1BF
TAN-005071,2021,EM.3067,2,4,6,323,320,643,TAN-005071,EM.3067,KASHULE,,TZA,Kagera,Bukoba,Kishogo,-1.392334,31.632327,0101000020E6100000B760A92EE0A13F40E8BD31040047F6BF
TAN-005074,2021,EM.4748,5,2,7,414,353,767,TAN-005074,EM.4748,KATONGO,,TZA,Kagera,Bukoba,Kishogo,-1.392334,31.632327,0101000020E6100000B760A92EE0A13F40E8BD31040047F6BF
TAN-005077,2021,EM.3069,3,3,6,192,183,375,TAN-005077,EM.3069,KISHOGO,,TZA,Kagera,Bukoba,Kishogo,-1.392334,31.632327,0101000020E6100000B760A92EE0A13F40E8BD31040047F6BF
TAN-005080,2021,EM.1214,3,0,3,86,101,187,TAN-005080,EM.1214,NYAMUJUNANWA,,TZA,Kagera,Bukoba,Kishogo,-1.392334,31.632327,0101000020E6100000B760A92EE0A13F40E8BD31040047F6BF
TAN-005083,2021,EM.9473,4,3,7,367,330,697,TAN-005083,EM.9473,KYAMULAILE,,TZA,Kagera,Bukoba,Kyamulaile,-1.395511155,31.42994417,0101000020E6100000804135D2106E3F40DAD93E810354F6BF
TAN-005086,2021,EM.6030,3,1,4,339,353,692,TAN-005086,EM.6030,MASHULE,,TZA,Kagera,Bukoba,Kyamulaile,-1.424747284,31.38696233,0101000020E61000004B2298F60F633F406684DDCEC3CBF6BF
TAN-005089,2021,EM.6033,7,3,10,458,510,968,TAN-005089,EM.6033,OMUKARAMA,,TZA,Kagera,Bukoba,Kyamulaile,-1.41197076,31.40316382,0101000020E610000097D47DBE35673F4074BBD1A66E97F6BF
TAN-005092,2021,EM.6034,6,0,6,299,281,580,TAN-005092,EM.6034,OMUKIHISI,,TZA,Kagera,Bukoba,Kyamulaile,-1.410023,31.407929,0101000020E61000000917F2086E683F4095B9F946748FF6BF
TAN-005095,2021,EM.137,2,5,7,140,138,278,TAN-005095,EM.137,BYANDILIMA,,TZA,Kagera,Bukoba,Maruku,-1.406654,31.780823,0101000020E6100000F1F62004E4C73F40F299EC9FA781F6BF
TAN-005098,2021,EM.13961,2,2,4,106,92,198,TAN-005098,EM.13961,KARAMAGI,,TZA,Kagera,Bukoba,Maruku,-1.406654,31.780823,0101000020E6100000F1F62004E4C73F40F299EC9FA781F6BF
TAN-005099,2021,EM.4752,4,9,13,207,206,413,TAN-005099,EM.4752,MAIGA,,TZA,Kagera,Bukoba,Maruku,-1.406654,31.780823,0101000020E6100000F1F62004E4C73F40F299EC9FA781F6BF
TAN-005102,2021,EM.6029,5,5,10,148,152,300,TAN-005102,EM.6029,MAKONGE,,TZA,Kagera,Bukoba,Maruku,-1.406654,31.780823,0101000020E6100000F1F62004E4C73F40F299EC9FA781F6BF
TAN-005105,2021,EM.6032,3,4,7,181,177,358,TAN-005105,EM.6032,NYARUYOJWE,,TZA,Kagera,Bukoba,Maruku,-1.406654,31.780823,0101000020E6100000F1F62004E4C73F40F299EC9FA781F6BF
TAN-005108,2021,EM.6028,5,1,6,248,246,494,TAN-005108,EM.6028,KAHYORO,,TZA,Kagera,Bukoba,Mikoni,-1.581402453,31.55920845,0101000020E61000009865F448288F3F40D42F97A86C4DF9BF
TAN-005111,2021,EM.7701,5,1,6,223,214,437,TAN-005111,EM.7701,MIKONI,,TZA,Kagera,Bukoba,Mikoni,-1.542055,31.581528,0101000020E610000052B5DD04DF943F40EA211ADD41ACF8BF
TAN-005114,2021,EM.3286,2,3,5,211,213,424,TAN-005114,EM.3286,RUTETE,,TZA,Kagera,Bukoba,Mikoni,-1.545478198,31.58612265,0101000020E6100000E2314D220C963F40CA74D15847BAF8BF
TAN-005117,2021,EM.2025,3,2,5,262,279,541,TAN-005117,EM.2025,RWOGA,,TZA,Kagera,Bukoba,Mikoni,-1.542055,31.581528,0101000020E610000052B5DD04DF943F40EA211ADD41ACF8BF
TAN-005120,2021,EM.10148,5,2,7,321,326,647,TAN-005120,EM.10148,KOBUNSHWI,,TZA,Kagera,Bukoba,Mugajwale,-1.464036,31.457771,0101000020E6100000A60EF27A30753F409FAA4203B16CF7BF
TAN-005123,2021,EM.14374,6,1,7,281,243,524,TAN-005123,EM.14374,KOBUNSHWI 'B',,TZA,Kagera,Bukoba,Mugajwale,-1.464036,31.457771,0101000020E6100000A60EF27A30753F409FAA4203B16CF7BF
TAN-005125,2021,EM.6031,7,2,9,419,406,825,TAN-005125,EM.6031,MUGAJWALE,,TZA,Kagera,Bukoba,Mugajwale,-1.489824189,31.46053244,0101000020E61000000E8C3874E5753F402FB788E351D6F7BF
TAN-005128,2021,EM.13963,6,1,7,63,59,122,TAN-005128,EM.13963,NEW VISION,,TZA,Kagera,Bukoba,Butulage,-1.514422985,31.45932003,0101000020E61000006C3F5BFF95753F40D22B8E98133BF8BF
TAN-005129,2021,EM.10149,4,2,6,296,278,574,TAN-005129,EM.10149,UMOJA,,TZA,Kagera,Bukoba,Mugajwale,-1.464834865,31.47257349,0101000020E6100000AF818493FA783F40FF72F3AEF66FF7BF
TAN-005132,2021,EM.10298,8,2,10,368,376,744,TAN-005132,EM.10298,IBOSA,,TZA,Kagera,Bukoba,Nyakato,-1.247352954,31.84453072,0101000020E61000000ADE4E2A33D83F40DFFBFF5E28F5F3BF
TAN-005135,2021,EM.13123,10,1,11,274,301,575,TAN-005135,EM.13123,KASHANGATI,,TZA,Kagera,Bukoba,Nyakato,-1.255351662,31.850252,0101000020E6100000CD5B751DAAD93F40D54ED49FEB15F4BF
TAN-005136,2021,EM.1782,3,8,11,179,186,365,TAN-005136,EM.1782,KASHOZI,,TZA,Kagera,Bukoba,Nyakato,-1.236066295,31.80840805,0101000020E6100000B99278D4F3CE3F40FE678B73EDC6F3BF
TAN-005139,2021,EM.33,6,7,13,238,193,431,TAN-005139,EM.33,KATEBENGA,,TZA,Kagera,Bukoba,Nyakato,-1.275500017,31.8392968,0101000020E610000030A3B327DCD63F40C5FFB0B47268F4BF
TAN-005142,2021,EM.7065,5,5,10,291,269,560,TAN-005142,EM.7065,KIILIMA,,TZA,Kagera,Bukoba,Nyakato,-1.245194389,31.83154541,0101000020E6100000C316F528E0D43F40E8AE9EF350ECF3BF
TAN-005145,2021,EM.486,5,9,14,313,290,603,TAN-005145,EM.486,NYAKATO,,TZA,Kagera,Bukoba Urban,Nyakato,-1.274436697,31.80866032,0101000020E610000010F9DB5C04CF3F4006FFE6BB1764F4BF
TAN-005148,2021,EM.7699,6,0,6,283,336,619,TAN-005148,EM.7699,BUNDAZA,,TZA,Kagera,Bukoba,Nyakibimbili,-1.45668917,31.63131228,0101000020E6100000C7297CAE9DA13F40ED65994D994EF7BF
TAN-005151,2021,EM.8296,2,4,6,175,152,327,TAN-005151,EM.8296,KITAHYA,,TZA,Kagera,Bukoba,Nyakibimbili,-1.462421454,31.59882965,0101000020E610000008A062E64C993F405B61DE091466F7BF
TAN-005154,2021,EM.2023,3,1,4,200,181,381,TAN-005154,EM.2023,MISHENYE,,TZA,Kagera,Bukoba,Nyakibimbili,-1.430617957,31.63903868,0101000020E6100000A07AF70998A33F40542AA6A7CFE3F6BF
TAN-005157,2021,EM.4744,4,1,5,154,169,323,TAN-005157,EM.4744,IKONDO,,TZA,Kagera,Bukoba,Rubafu,-1.05139326,31.84727828,0101000020E61000000D36B73AE7D83F400BF52EBD81D2F0BF
TAN-005160,2021,EM.553,2,2,4,196,155,351,TAN-005160,EM.553,KATALE,,TZA,Kagera,Bukoba,Rubafu,-1.087625728,31.83773007,0101000020E61000009A86557A75D63F4064C5403CEA66F1BF
TAN-005163,2021,EM.13962,6,1,7,225,228,453,TAN-005163,EM.13962,KOBUKUZA,,TZA,Kagera,Bukoba,Rubafu,-1.044054947,31.86537069,0101000020E61000008A77FCEE88DD3F40E378C9F572B4F0BF
TAN-005165,2021,EM.1215,6,1,7,239,219,458,TAN-005165,EM.1215,RUBAFU,,TZA,Kagera,Bukoba,Rubafu,-1.040859122,31.83316448,0101000020E6100000F2C971444AD53F407EBB0BE55BA7F0BF
TAN-005168,2021,EM.8362,3,3,6,170,167,337,TAN-005168,EM.8362,KABIRIZI,,TZA,Kagera,Bukoba,Rubale,-1.583144799,31.4914169,0101000020E6100000A3337A7FCD7D3F40939908A48F54F9BF
TAN-005171,2021,EM.10300,5,6,11,363,401,764,TAN-005171,EM.10300,NYAKAJU,,TZA,Kagera,Bukoba,Rubale,-1.60385733,31.51811179,0101000020E6100000D6B869F9A2843F404FCCBC4D66A9F9BF
TAN-005174,2021,EM.1476,5,5,10,267,245,512,TAN-005174,EM.1476,RUBALE,,TZA,Kagera,Bukoba,Rubale,-1.604914424,31.51662813,0101000020E61000002C8BBABD41843F40BE563FBFBAADF9BF
TAN-005177,2021,EM.9348,8,0,8,402,430,832,TAN-005177,EM.9348,KAGARAMA,,TZA,Kagera,Bukoba,Ruhunga,-1.514374033,31.36814378,0101000020E61000006953B7AB3E5E3F4093581A44E03AF8BF
TAN-005180,2021,EM.10145,8,1,9,346,352,698,TAN-005180,EM.10145,KIHUMULO,,TZA,Kagera,Bukoba,Ruhunga,-1.494249336,31.40119204,0101000020E61000002D378385B4663F401309E3FD71E8F7BF
TAN-005183,2021,EM.8768,5,1,6,309,321,630,TAN-005183,EM.8768,NTUNGAMO,,TZA,Kagera,Bukoba,Ruhunga,-1.474919583,31.40918568,0101000020E61000006E978964C0683F407770D3464599F7BF
TAN-005186,2021,EM.3070,4,2,6,257,250,507,TAN-005186,EM.3070,RUHUNGA,,TZA,Kagera,Bukoba,Ruhunga,-1.479679143,31.43807335,0101000020E6100000C97F379325703F4007227C09C4ACF7BF
TAN-005189,2021,EM.6026,9,1,10,408,458,866,TAN-005189,EM.6026,BITUNTU,,TZA,Kagera,Bukoba,Kibirizi,-1.656185,31.457658,0101000020E6100000B5C01E1329753F401D03B2D7BB7FFABF
TAN-005192,2021,EM.10437,6,1,7,216,254,470,TAN-005192,EM.10437,KARAMA,,TZA,Kagera,Bukoba,Kibirizi,-1.656185,31.457658,0101000020E6100000B5C01E1329753F401D03B2D7BB7FFABF
TAN-005195,2021,EM.10299,6,1,7,259,303,562,TAN-005195,EM.10299,NSHESHE,,TZA,Kagera,Bukoba,Kibirizi,-1.656185,31.457658,0101000020E6100000B5C01E1329753F401D03B2D7BB7FFABF
TAN-005198,2021,EM.2228,3,2,5,262,227,489,TAN-005198,EM.2228,RUKOMA,,TZA,Kagera,Bukoba,Kibirizi,-1.656185,31.457658,0101000020E6100000B5C01E1329753F401D03B2D7BB7FFABF
TAN-005201,2021,EM.16009,5,20,25,543,548,1091,TAN-005201,EM.16009,BUGENE,,TZA,Kagera,Karagwe,Bugene,-1.583540882,31.13519261,0101000020E6100000639C9EFB9B223F409B1AC1F62E56F9BF
TAN-005202,2021,EM.16011,11,1,12,317,308,625,TAN-005202,EM.16011,BUJURUGA,,TZA,Kagera,Karagwe,Bugene,-1.571315272,31.17571886,0101000020E61000008BFD44E9FB2C3F4022208F7B1B24F9BF
TAN-005203,2021,EM.16062,4,12,16,217,250,467,TAN-005203,EM.16062,LUKAJANGE,,TZA,Kagera,Karagwe,Bugene,-1.565632279,31.15040274,0101000020E61000005F8741CB80263F4004DFBD6ED40CF9BF
TAN-005204,2021,EM.10581,7,3,10,121,105,226,TAN-005204,EM.10581,TEGEMEO,,TZA,Kagera,Karagwe,Bugene,-1.576526,31.165048,0101000020E61000002C45F295402A3F40FBB2B4537339F9BF
TAN-005205,2021,EM.16007,6,0,6,305,310,615,TAN-005205,EM.16007,BITARAKA,,TZA,Kagera,Karagwe,Bweranyange,-1.852434,30.865949,0101000020E610000000016BD5AEDD3E40B5F97FD591A3FDBF
TAN-005206,2021,EM.16017,6,2,8,255,267,522,TAN-005206,EM.16017,CHAMCHUZI,,TZA,Kagera,Karagwe,Bweranyange,-1.815353191,30.85926152,0101000020E61000007B1C1F90F8DB3E40418CA0C9AF0BFDBF
TAN-005207,2021,EM.16025,3,3,6,615,587,1202,TAN-005207,EM.16025,KABEZI,,TZA,Kagera,Karagwe,Bweranyange,-1.731164643,30.89169386,0101000020E610000077BE7E0C46E43E4002D35AB2D9B2FBBF
TAN-005208,2021,EM.16055,7,0,7,635,611,1246,TAN-005208,EM.16055,KIJUMBURA,,TZA,Kagera,Karagwe,Bweranyange,-1.723031957,30.9119185,0101000020E61000000C1EA67D73E93E40307214F58991FBBF
TAN-005209,2021,EM.16087,6,0,6,351,397,748,TAN-005209,EM.16087,NYAKASHOZI,,TZA,Kagera,Karagwe,Bweranyange,-1.754907947,30.845531,0101000020E610000012C138B874D83E4022B0FD5A1A14FCBF
TAN-005210,2021,EM.16031,3,7,10,222,224,446,TAN-005210,EM.16031,KAKIRO,,TZA,Kagera,Karagwe,Chanika,-1.46525,31.036429,0101000020E610000040A0336953093F408B6CE7FBA971F7BF
TAN-005211,2021,EM.16080,7,2,9,127,139,266,TAN-005211,EM.16080,NYAKAGONGO,,TZA,Kagera,Karagwe,Chanika,-1.46525,31.036429,0101000020E610000040A0336953093F408B6CE7FBA971F7BF
TAN-005212,2021,EM.16092,8,1,9,473,451,924,TAN-005212,EM.16092,OMURULAMA,,TZA,Kagera,Karagwe,Chanika,-1.455421496,31.06419756,0101000020E6100000D9AE54406F103F404272F30C6849F7BF
TAN-005213,2021,EM.16097,5,2,7,192,224,416,TAN-005213,EM.16097,RUHANYA,,TZA,Kagera,Karagwe,Chanika,-1.415884782,31.08022297,0101000020E6100000BA89187E89143F40648119CD76A7F6BF
TAN-005214,2021,EM.16102,5,9,14,271,286,557,TAN-005214,EM.16102,RUNYAGA,,TZA,Kagera,Karagwe,Chanika,-1.46525,31.036429,0101000020E610000040A0336953093F408B6CE7FBA971F7BF
TAN-005217,2021,EM.16020,8,5,13,347,322,669,TAN-005217,EM.16020,CHONYONYO,,TZA,Kagera,Karagwe,Chonyonyo,-1.572985971,31.06344648,0101000020E610000075A54C073E103F405A306856F32AF9BF
TAN-005218,2021,EM.16091,9,3,12,455,381,836,TAN-005218,EM.16091,OMUKIMEYA,,TZA,Kagera,Karagwe,Chonyonyo,-1.613405712,31.04636404,0101000020E6100000AC828383DE0B3F407683038282D0F9BF
TAN-005219,2021,EM.16099,9,6,15,540,579,1119,TAN-005219,EM.16099,RUKOLE,,TZA,Kagera,Karagwe,Chonyonyo,-1.554153411,31.01719215,0101000020E610000078FF69B466043F40B96393F7CFDDF8BF
TAN-005221,2021,EM.16100,7,6,13,300,316,616,TAN-005221,EM.16100,RULALO,,TZA,Kagera,Karagwe,Chonyonyo,-1.554153411,31.01719215,0101000020E610000078FF69B466043F40B96393F7CFDDF8BF
TAN-005222,2021,EM.16002,7,3,10,246,254,500,TAN-005222,EM.16002,AHAKAKUNYU,,TZA,Kagera,Karagwe,Igurwa,-1.267211826,31.05424966,0101000020E6100000E584434EE30D3F401E645CE87F46F4BF
TAN-005223,2021,EM.16014,7,6,13,249,255,504,TAN-005223,EM.16014,BWERA,,TZA,Kagera,Karagwe,Igurwa,-1.299701417,31.06793457,0101000020E6100000F66AF42864113F401A4789B693CBF4BF
TAN-005224,2021,EM.16021,7,6,13,243,208,451,TAN-005224,EM.16021,IGURWA,,TZA,Kagera,Karagwe,Igurwa,-1.299701417,31.06793457,0101000020E6100000F66AF42864113F401A4789B693CBF4BF
TAN-005227,2021,EM.16054,10,4,14,485,529,1014,TAN-005227,EM.16054,KIGARAMA,,TZA,Kagera,Karagwe,Igurwa,-1.285365525,31.02723992,0101000020E6100000B08B0532F9063F40727ED470DB90F4BF
TAN-005228,2021,EM.16022,5,5,10,185,211,396,TAN-005228,EM.16022,IHANDA,,TZA,Kagera,Karagwe,Ihanda,-1.550232,31.089279,0101000020E6100000373811FDDA163F401B67D311C0CDF8BF
TAN-005231,2021,EM.1848,5,16,21,511,563,1074,TAN-005231,EM.1848,IHANDA,,TZA,Kagera,Karagwe,Ihanda,-1.550232,31.089279,0101000020E6100000373811FDDA163F401B67D311C0CDF8BF
TAN-005234,2021,EM.6036,6,3,9,266,303,569,TAN-005234,EM.6036,KYERUNGA,,TZA,Kagera,Karagwe,Ihanda,-1.550232,31.089279,0101000020E6100000373811FDDA163F401B67D311C0CDF8BF
TAN-005235,2021,EM.16086,4,9,13,212,240,452,TAN-005235,EM.16086,NYAKASANA,,TZA,Kagera,Karagwe,Ihanda,-1.550232,31.089279,0101000020E6100000373811FDDA163F401B67D311C0CDF8BF
TAN-005238,2021,EM.16023,3,3,6,237,223,460,TAN-005238,EM.16023,IHEMBE,,TZA,Kagera,Karagwe,Ihembe,-1.700091,31.181143,0101000020E61000003AE63C635F2E3F403E95D39E9233FBBF
TAN-005239,2021,EM.16030,5,5,10,303,280,583,TAN-005239,EM.16030,KAJUNGUTI,,TZA,Kagera,Karagwe,Ihembe,-1.700091,31.181143,0101000020E61000003AE63C635F2E3F403E95D39E9233FBBF
TAN-005240,2021,EM.16041,7,2,9,151,142,293,TAN-005240,EM.16041,KASHAMBI,,TZA,Kagera,Karagwe,Ihembe,-1.700091,31.181143,0101000020E61000003AE63C635F2E3F403E95D39E9233FBBF
TAN-005241,2021,EM.16049,6,1,7,355,375,730,TAN-005241,EM.16049,KIBOGOIZI,,TZA,Kagera,Karagwe,Ihembe,-1.700091,31.181143,0101000020E61000003AE63C635F2E3F403E95D39E9233FBBF
TAN-005242,2021,EM.16012,6,4,10,140,161,301,TAN-005242,EM.16012,BUKABARA,,TZA,Kagera,Karagwe,Kanoni,-1.366456,31.034491,0101000020E61000009F01F566D4083F4082C476F700DDF5BF
TAN-005243,2021,EM.16038,6,4,10,437,448,885,TAN-005243,EM.16038,KANONI,,TZA,Kagera,Karagwe,Kanoni,-1.366456,31.034491,0101000020E61000009F01F566D4083F4082C476F700DDF5BF
TAN-005244,2021,EM.16050,7,2,9,363,407,770,TAN-005244,EM.16050,KIBONA,,TZA,Kagera,Karagwe,Kanoni,-1.366456,31.034491,0101000020E61000009F01F566D4083F4082C476F700DDF5BF
